Complaint_ID,City,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MMR-18269,Navi Mumbai,Ulwe,Water,6,145972,Cloudy,2026-04-02 11:46:09,8,Low
MMR-6501,Navi Mumbai,Kamothe,Water,13,237122,Sunny,2026-04-02 11:46:57,15,Low
MMR-2806,Mumbai,Bhayander,Drainage,51,538175,Sunny,2026-04-02 11:53:09,43,Low
MMR-13741,Navi Mumbai,Taloja,Water,9,162522,Cloudy,2026-04-02 11:55:20,10,Low
MMR-10491,Navi Mumbai,Kamothe,Drainage,28,217227,Rainy,2026-04-02 11:55:34,65,Low
MMR-13675,Navi Mumbai,Dronagiri,Drainage,4,116672,Sunny,2026-04-02 11:56:01,140,High
MMR-11127,Navi Mumbai,Ghansoli,Garbage,90,194402,Sunny,2026-04-02 11:59:03,78,High
MMR-4809,Mumbai,Hiranandani,Drainage,5,148852,Rainy,2026-04-02 12:01:29,5,Low
MMR-8372,Mumbai,Santacruz,Roads,9,282828,Rainy,2026-04-02 12:03:38,124,Low
MMR-5869,Navi Mumbai,Panvel,Water,44,430824,Rainy,2026-04-02 12:05:52,165,Medium
MMR-7505,Mumbai,Santacruz,Drainage,14,279896,Sunny,2026-04-02 12:07:47,21,High
MMR-17234,Mumbai,Andheri,Garbage,95,808037,Cloudy,2026-04-02 12:08:45,56,High
MMR-11605,Navi Mumbai,Pushpak Nagar,Roads,91,127197,Sunny,2026-04-02 12:09:44,64,High
MMR-19087,Navi Mumbai,Kamothe,Garbage,4,209764,Rainy,2026-04-02 12:10:21,4,Low
MMR-9751,Mumbai,Bhayander,Water,34,479156,Sunny,2026-04-02 12:15:37,7,Low
MMR-9071,Mumbai,Ghatkopar,Roads,59,495777,Sunny,2026-04-02 12:15:39,55,Medium
MMR-18355,Navi Mumbai,Belapur,Garbage,23,245568,Rainy,2026-04-02 12:21:38,25,Low
MMR-18897,Mumbai,Vikhroli,Drainage,14,331385,Sunny,2026-04-02 12:21:57,53,Low
MMR-19736,Navi Mumbai,Belapur,Roads,78,274368,Rainy,2026-04-02 12:26:19,102,Medium
MMR-19240,Mumbai,Sion,Garbage,16,352220,Rainy,2026-04-02 12:28:36,73,High
MMR-17759,Navi Mumbai,Taloja,Roads,9,175466,Sunny,2026-04-02 12:29:04,14,Low
MMR-16447,Mumbai,Dharavi,Roads,58,675090,Rainy,2026-04-02 12:35:48,181,Medium
MMR-18699,Navi Mumbai,Dronagiri,Roads,80,104824,Rainy,2026-04-02 12:39:42,93,High
MMR-10305,Mumbai,Kandivali,Drainage,95,581501,Cloudy,2026-04-02 12:45:50,158,Medium
MMR-4084,Mumbai,CST,Water,52,135702,Sunny,2026-04-02 12:47:37,53,Medium
MMR-20551,Navi Mumbai,Taloja,Garbage,43,170796,Rainy,2026-04-02 12:52:02,191,Low
MMR-3161,Mumbai,Ghatkopar,Drainage,22,465918,Sunny,2026-04-02 12:53:53,34,Low
MMR-1002,Navi Mumbai,Belapur,Garbage,13,273829,Sunny,2026-04-02 12:58:16,55,High
MMR-17872,Mumbai,Dadar,Drainage,52,500315,Cloudy,2026-04-02 12:59:20,55,Medium
MMR-20211,Mumbai,Versova,Garbage,80,171709,Rainy,2026-04-02 13:01:17,76,Low
MMR-13721,Navi Mumbai,Kopar Khairane,Water,55,219102,Cloudy,2026-04-02 13:01:42,61,Medium
MMR-17462,Mumbai,Wadala,Drainage,23,258057,Sunny,2026-04-02 13:03:59,26,High
MMR-14854,Navi Mumbai,Kamothe,Drainage,58,222625,Cloudy,2026-04-02 13:05:00,78,Medium
MMR-3720,Navi Mumbai,Roadpali,Garbage,1,133093,Rainy,2026-04-02 13:12:49,138,Low
MMR-5595,Mumbai,Jogeshwari,Drainage,58,390363,Sunny,2026-04-02 13:13:27,83,Medium
MMR-16029,Navi Mumbai,Kamothe,Water,9,213335,Sunny,2026-04-02 13:15:30,122,High
MMR-8614,Mumbai,Wadala,Garbage,74,280341,Sunny,2026-04-02 13:16:02,71,High
MMR-1463,Mumbai,Goregaon,Drainage,28,453028,Sunny,2026-04-02 13:16:17,45,High
MMR-17892,Navi Mumbai,Vashi,Water,13,316157,Cloudy,2026-04-02 13:17:26,126,Low
MMR-3820,Navi Mumbai,Taloja,Garbage,62,163217,Sunny,2026-04-02 13:18:48,117,Medium
MMR-14104,Mumbai,Andheri,Water,83,844204,Cloudy,2026-04-02 13:20:16,112,High
MMR-12080,Navi Mumbai,Nerul,Drainage,7,298887,Rainy,2026-04-02 13:20:45,7,Low
MMR-1583,Navi Mumbai,Belapur,Water,19,274081,Rainy,2026-04-02 13:21:55,11,High
MMR-20837,Navi Mumbai,Pushpak Nagar,Garbage,3,127816,Sunny,2026-04-02 13:22:32,1,Low
MMR-6221,Navi Mumbai,Turbhe,Drainage,10,183271,Sunny,2026-04-02 13:26:34,10,Low
MMR-9819,Mumbai,Juhu,Water,58,201243,Cloudy,2026-04-02 13:29:02,169,Low
MMR-18380,Mumbai,Versova,Garbage,45,172288,Sunny,2026-04-02 13:31:10,43,Medium
MMR-18249,Mumbai,Borivali,Garbage,99,614577,Cloudy,2026-04-02 13:32:02,83,High
MMR-15771,Mumbai,Dadar,Roads,67,504939,Rainy,2026-04-02 13:33:19,8,High
MMR-7272,Mumbai,Powai,Drainage,60,287440,Sunny,2026-04-02 13:37:54,55,High
MMR-15693,Mumbai,Dadar,Drainage,34,498197,Sunny,2026-04-02 13:37:55,44,Medium
MMR-5742,Mumbai,Worli,Drainage,14,230091,Cloudy,2026-04-02 13:43:22,12,Low
MMR-10943,Navi Mumbai,Kamothe,Water,70,214073,Sunny,2026-04-02 13:44:07,70,Medium
MMR-18330,Mumbai,Chembur,Garbage,54,371551,Rainy,2026-04-02 13:45:53,39,Low
MMR-7196,Navi Mumbai,Juinagar,Roads,91,156066,Rainy,2026-04-02 13:48:00,149,Medium
MMR-2377,Mumbai,Worli,Water,78,228866,Cloudy,2026-04-02 13:49:38,80,High
MMR-14650,Navi Mumbai,Kopar Khairane,Garbage,14,211007,Sunny,2026-04-02 13:52:27,11,Low
MMR-13878,Mumbai,Fort,Drainage,34,158690,Rainy,2026-04-02 13:57:37,20,High
MMR-20338,Navi Mumbai,Panvel,Garbage,16,394247,Cloudy,2026-04-02 14:00:16,166,Medium
MMR-13049,Mumbai,Fort,Garbage,16,141575,Cloudy,2026-04-02 14:02:10,10,Medium
MMR-14621,Mumbai,Dharavi,Roads,53,698950,Rainy,2026-04-02 14:02:38,85,High
MMR-1390,Mumbai,Colaba,Roads,90,170150,Sunny,2026-04-02 14:13:03,145,High
MMR-14907,Navi Mumbai,Roadpali,Drainage,7,128610,Cloudy,2026-04-02 14:13:23,169,Low
MMR-15683,Mumbai,Vile Parle,Drainage,31,307744,Cloudy,2026-04-02 14:13:58,49,High
MMR-19159,Navi Mumbai,Ghansoli,Garbage,10,201017,Sunny,2026-04-02 14:18:59,108,Low
MMR-9135,Navi Mumbai,Sanpada,Water,1,162140,Sunny,2026-04-02 14:21:50,1,Low
MMR-3074,Navi Mumbai,Kopar Khairane,Garbage,13,218447,Cloudy,2026-04-02 14:25:06,22,Low
MMR-5624,Navi Mumbai,Nerul,Garbage,17,262771,Sunny,2026-04-02 14:25:31,13,Medium
MMR-1769,Navi Mumbai,Airoli,Water,25,236610,Sunny,2026-04-02 14:27:41,38,Medium
MMR-1213,Mumbai,Malad,Water,33,508574,Rainy,2026-04-02 14:30:15,168,High
MMR-14698,Mumbai,Kurla,Garbage,75,426481,Sunny,2026-04-02 14:30:22,41,High
MMR-2711,Mumbai,Jogeshwari,Roads,43,403596,Sunny,2026-04-02 14:30:30,47,Low
MMR-10520,Navi Mumbai,Dronagiri,Drainage,6,106598,Sunny,2026-04-02 14:33:02,6,Low
MMR-1847,Mumbai,Malad,Garbage,9,564861,Sunny,2026-04-02 14:34:11,4,Medium
MMR-14459,Navi Mumbai,Kopar Khairane,Water,14,223628,Rainy,2026-04-02 14:34:16,17,High
MMR-6595,Navi Mumbai,Roadpali,Roads,5,122188,Cloudy,2026-04-02 14:34:31,3,Low
MMR-10731,Mumbai,Fort,Roads,13,151322,Rainy,2026-04-02 14:35:25,45,Low
MMR-4605,Mumbai,Jogeshwari,Garbage,39,412536,Cloudy,2026-04-02 14:36:50,66,Medium
MMR-18089,Mumbai,Bandra,Drainage,36,339966,Sunny,2026-04-02 14:41:51,68,Low
MMR-3706,Mumbai,Versova,Water,11,187207,Rainy,2026-04-02 14:50:19,137,High
MMR-7981,Mumbai,Hiranandani,Drainage,4,160253,Cloudy,2026-04-02 14:52:12,2,Medium
MMR-9161,Mumbai,Bandra,Water,24,336412,Cloudy,2026-04-02 14:53:52,28,Low
MMR-7241,Mumbai,Goregaon,Water,51,479729,Cloudy,2026-04-02 15:00:37,63,Low
MMR-11608,Mumbai,Dharavi,Garbage,100,682422,Cloudy,2026-04-02 15:01:27,92,High
MMR-20463,Mumbai,Churchgate,Roads,8,111417,Rainy,2026-04-02 15:02:57,13,Medium
MMR-3785,Mumbai,Andheri,Drainage,39,858522,Sunny,2026-04-02 15:07:09,44,Medium
MMR-4068,Navi Mumbai,Roadpali,Roads,6,134569,Cloudy,2026-04-02 15:08:34,10,Medium
MMR-3849,Navi Mumbai,Airoli,Garbage,22,221635,Sunny,2026-04-02 15:09:10,189,Low
MMR-16758,Mumbai,Colaba,Garbage,14,169070,Sunny,2026-04-02 15:11:04,13,Medium
MMR-13096,Mumbai,Malad,Water,62,529477,Cloudy,2026-04-02 15:12:29,149,High
MMR-4719,Navi Mumbai,Roadpali,Drainage,7,120061,Sunny,2026-04-02 15:12:36,181,Medium
MMR-7358,Navi Mumbai,Kharghar,Garbage,87,332979,Sunny,2026-04-02 15:12:47,49,High
MMR-4875,Mumbai,Parel,Roads,4,279705,Rainy,2026-04-02 15:13:58,5,High
MMR-6477,Mumbai,Vile Parle,Drainage,89,342081,Sunny,2026-04-02 15:16:33,94,High
MMR-8994,Mumbai,Lower Parel,Roads,6,213591,Rainy,2026-04-02 15:16:43,4,Medium
MMR-1078,Mumbai,Vile Parle,Drainage,32,345291,Rainy,2026-04-02 15:16:49,48,Medium
MMR-7478,Mumbai,Juhu,Garbage,18,211930,Sunny,2026-04-02 15:17:53,28,Low
MMR-20992,Navi Mumbai,Roadpali,Water,3,132450,Sunny,2026-04-02 15:19:18,4,Low
MMR-15642,Navi Mumbai,Airoli,Water,11,231052,Cloudy,2026-04-02 15:23:49,22,Low
MMR-6666,Mumbai,Kandivali,Drainage,62,665375,Cloudy,2026-04-02 15:33:51,118,Medium
MMR-8290,Navi Mumbai,Sanpada,Water,7,182639,Rainy,2026-04-02 15:36:52,6,Low
MMR-12593,Mumbai,Churchgate,Water,11,127680,Sunny,2026-04-02 15:41:16,44,Low
MMR-4589,Mumbai,Bandra,Garbage,6,337713,Rainy,2026-04-02 15:43:48,72,Low
MMR-13709,Navi Mumbai,Kopar Khairane,Garbage,87,206044,Sunny,2026-04-02 15:46:15,154,High
MMR-2553,Navi Mumbai,Taloja,Drainage,19,168223,Cloudy,2026-04-02 15:49:22,30,High
MMR-8619,Navi Mumbai,Turbhe,Garbage,97,168317,Rainy,2026-04-02 15:51:44,22,Medium
MMR-6816,Navi Mumbai,Kalamboli,Drainage,99,198030,Cloudy,2026-04-02 15:52:13,102,Medium
MMR-4715,Navi Mumbai,Belapur,Garbage,21,244049,Sunny,2026-04-02 15:54:10,30,High
MMR-5586,Navi Mumbai,Ulwe,Water,44,143186,Cloudy,2026-04-02 15:55:53,122,Medium
MMR-2306,Mumbai,Wadala,Roads,63,296945,Sunny,2026-04-02 15:58:33,110,Low
MMR-18259,Mumbai,Chembur,Garbage,60,392487,Rainy,2026-04-02 16:00:58,51,Medium
MMR-4477,Navi Mumbai,Kharghar,Garbage,93,338532,Sunny,2026-04-02 16:01:23,148,Low
MMR-19342,Mumbai,Andheri,Roads,16,875670,Cloudy,2026-04-02 16:01:47,107,Low
MMR-14299,Mumbai,CST,Drainage,49,125650,Cloudy,2026-04-02 16:02:08,49,Medium
MMR-18822,Mumbai,Ghatkopar,Drainage,57,434538,Rainy,2026-04-02 16:03:07,42,High
MMR-18733,Mumbai,Churchgate,Roads,14,117431,Cloudy,2026-04-02 16:03:33,14,High
MMR-4270,Navi Mumbai,Panvel,Drainage,16,428144,Sunny,2026-04-02 16:04:24,25,Medium
MMR-15318,Navi Mumbai,Ghansoli,Water,67,201115,Rainy,2026-04-02 16:11:31,73,Medium
MMR-11165,Navi Mumbai,Seawoods,Roads,9,184975,Sunny,2026-04-02 16:12:26,52,Medium
MMR-2986,Mumbai,Chembur,Water,87,404454,Sunny,2026-04-02 16:15:45,55,High
MMR-11371,Mumbai,Chembur,Water,78,358936,Rainy,2026-04-02 16:18:46,122,High
MMR-15367,Mumbai,Juhu,Drainage,4,210912,Sunny,2026-04-02 16:21:29,5,Medium
MMR-17359,Navi Mumbai,Kamothe,Roads,15,207943,Cloudy,2026-04-02 16:24:29,21,Medium
MMR-10631,Mumbai,Borivali,Garbage,37,564665,Sunny,2026-04-02 16:24:29,75,Medium
MMR-2867,Navi Mumbai,Ghansoli,Roads,11,196813,Cloudy,2026-04-02 16:24:44,21,Low
MMR-20518,Mumbai,Chembur,Drainage,54,359470,Rainy,2026-04-02 16:25:36,15,High
MMR-14644,Navi Mumbai,New Panvel,Garbage,80,246531,Cloudy,2026-04-02 16:25:37,43,High
MMR-3113,Mumbai,Malad,Water,65,573199,Sunny,2026-04-02 16:27:27,53,Medium
MMR-13383,Navi Mumbai,Ghansoli,Drainage,51,191512,Sunny,2026-04-02 16:28:53,42,Medium
MMR-11328,Mumbai,Fort,Water,64,159103,Sunny,2026-04-02 16:31:27,111,High
MMR-10292,Mumbai,Churchgate,Drainage,9,125739,Sunny,2026-04-02 16:34:32,81,Low
MMR-3061,Mumbai,Versova,Drainage,18,181555,Sunny,2026-04-02 16:35:08,156,High
MMR-11457,Navi Mumbai,Kalamboli,Water,11,207951,Cloudy,2026-04-02 16:36:55,83,Low
MMR-18222,Mumbai,Churchgate,Garbage,43,121882,Sunny,2026-04-02 16:41:16,6,Low
MMR-6449,Mumbai,Versova,Garbage,63,171869,Cloudy,2026-04-02 16:51:55,60,Medium
MMR-2860,Navi Mumbai,Seawoods,Roads,9,180156,Cloudy,2026-04-02 16:52:59,5,Low
MMR-9859,Mumbai,Colaba,Roads,18,173048,Sunny,2026-04-02 16:56:19,28,Medium
MMR-20650,Mumbai,Churchgate,Drainage,11,110863,Cloudy,2026-04-02 16:56:29,52,Low
MMR-1451,Navi Mumbai,Kopar Khairane,Garbage,6,207751,Cloudy,2026-04-02 16:58:09,8,Low
MMR-12186,Navi Mumbai,Roadpali,Water,88,137571,Sunny,2026-04-02 17:00:57,78,High
MMR-7872,Navi Mumbai,Sanpada,Garbage,14,177043,Sunny,2026-04-02 17:01:17,23,Low
MMR-12298,Navi Mumbai,Panvel,Water,96,389219,Cloudy,2026-04-02 17:02:36,49,Low
MMR-1870,Navi Mumbai,Sanpada,Water,9,161547,Sunny,2026-04-02 17:04:35,10,Medium
MMR-17640,Mumbai,CST,Roads,7,124718,Cloudy,2026-04-02 17:04:57,10,Medium
MMR-3269,Mumbai,Vikhroli,Garbage,43,318325,Sunny,2026-04-02 17:08:07,75,Low
MMR-8398,Mumbai,Powai,Drainage,22,327248,Cloudy,2026-04-02 17:08:49,19,High
MMR-15671,Navi Mumbai,Vashi,Garbage,53,330695,Sunny,2026-04-02 17:09:03,83,Medium
MMR-9304,Mumbai,Fort,Roads,35,141866,Cloudy,2026-04-02 17:09:19,37,High
MMR-17127,Navi Mumbai,Kalamboli,Drainage,10,204288,Cloudy,2026-04-02 17:10:58,88,Low
MMR-16769,Mumbai,Dadar,Drainage,51,534777,Rainy,2026-04-02 17:16:32,63,High
MMR-14017,Mumbai,Parel,Garbage,79,305026,Sunny,2026-04-02 17:20:15,125,High
MMR-13800,Navi Mumbai,Nerul,Garbage,18,262471,Cloudy,2026-04-02 17:22:21,10,Medium
MMR-6603,Navi Mumbai,Pushpak Nagar,Water,75,128473,Cloudy,2026-04-02 17:24:19,124,Low
MMR-16515,Mumbai,Chembur,Drainage,23,387190,Cloudy,2026-04-02 17:24:57,199,Low
MMR-20986,Navi Mumbai,Juinagar,Garbage,9,148558,Rainy,2026-04-02 17:26:13,11,Medium
MMR-12190,Navi Mumbai,Turbhe,Water,14,192349,Sunny,2026-04-02 17:26:43,19,Medium
MMR-7454,Mumbai,Sion,Drainage,36,356341,Sunny,2026-04-02 17:27:00,111,Medium
MMR-11918,Mumbai,Vile Parle,Garbage,36,342470,Cloudy,2026-04-02 17:27:05,34,Medium
MMR-18850,Mumbai,Bandra,Garbage,14,324351,Cloudy,2026-04-02 17:28:59,23,Low
MMR-2439,Navi Mumbai,Kopar Khairane,Drainage,45,220484,Sunny,2026-04-02 17:35:13,45,Medium
MMR-8269,Mumbai,Dharavi,Drainage,58,659439,Sunny,2026-04-02 17:36:10,38,Medium
MMR-6180,Mumbai,Sion,Roads,22,357556,Sunny,2026-04-02 17:39:20,27,Medium
MMR-11341,Mumbai,Wadala,Roads,24,297893,Rainy,2026-04-02 17:41:00,150,Low
MMR-5935,Mumbai,Thane,Water,100,746377,Rainy,2026-04-02 17:48:48,15,Low
MMR-17664,Navi Mumbai,Dronagiri,Drainage,1,102222,Rainy,2026-04-02 17:49:42,169,Medium
MMR-3240,Mumbai,Juhu,Garbage,3,203727,Sunny,2026-04-02 17:52:30,4,High
MMR-15260,Mumbai,Chembur,Water,9,382764,Rainy,2026-04-02 17:53:17,7,Medium
MMR-12375,Navi Mumbai,Kopar Khairane,Roads,9,204223,Cloudy,2026-04-02 17:54:36,13,Low
MMR-15984,Mumbai,Jogeshwari,Drainage,42,386449,Sunny,2026-04-02 17:56:13,48,Medium
MMR-7587,Mumbai,CST,Garbage,15,123197,Rainy,2026-04-02 18:02:39,74,Low
MMR-12997,Mumbai,Vikhroli,Drainage,24,319593,Sunny,2026-04-02 18:03:30,159,Low
MMR-3314,Mumbai,Kurla,Roads,57,463861,Cloudy,2026-04-02 18:04:19,33,High
MMR-13252,Mumbai,Worli,Drainage,26,217531,Rainy,2026-04-02 18:06:56,38,Low
MMR-5439,Mumbai,Powai,Water,44,321552,Sunny,2026-04-02 18:07:11,34,Medium
MMR-7888,Mumbai,Vikhroli,Roads,38,307007,Cloudy,2026-04-02 18:07:49,124,High
MMR-18479,Navi Mumbai,Sanpada,Water,11,173851,Rainy,2026-04-02 18:09:30,185,Low
MMR-13717,Mumbai,Hiranandani,Roads,14,163391,Cloudy,2026-04-02 18:12:21,24,Low
MMR-14500,Mumbai,Vile Parle,Garbage,26,316938,Cloudy,2026-04-02 18:13:00,31,Low
MMR-13681,Mumbai,Matunga,Garbage,19,241803,Cloudy,2026-04-02 18:13:46,12,Low
MMR-1174,Mumbai,Versova,Water,22,175529,Sunny,2026-04-02 18:16:14,143,Medium
MMR-1415,Navi Mumbai,Turbhe,Water,94,187003,Rainy,2026-04-02 18:16:41,83,Medium
MMR-8109,Navi Mumbai,Seawoods,Water,79,194900,Sunny,2026-04-02 18:19:58,85,Medium
MMR-5926,Mumbai,Hiranandani,Water,46,153079,Rainy,2026-04-02 18:25:24,45,High
MMR-2063,Mumbai,Malad,Roads,40,515106,Sunny,2026-04-02 18:26:10,66,Medium
MMR-5459,Mumbai,Colaba,Roads,17,171583,Sunny,2026-04-02 18:34:21,11,Medium
MMR-8820,Mumbai,Dharavi,Roads,73,725732,Cloudy,2026-04-02 18:37:58,42,Medium
MMR-19437,Mumbai,Goregaon,Roads,53,474254,Sunny,2026-04-02 18:41:57,83,Low
MMR-7148,Mumbai,Vile Parle,Water,58,325338,Rainy,2026-04-02 18:44:04,91,Medium
MMR-19880,Mumbai,Jogeshwari,Roads,61,403391,Sunny,2026-04-02 18:44:50,89,Low
MMR-8966,Navi Mumbai,Seawoods,Drainage,9,178639,Cloudy,2026-04-02 18:45:48,176,Low
MMR-17405,Navi Mumbai,Airoli,Drainage,79,231208,Sunny,2026-04-02 18:46:36,42,Low
MMR-14282,Navi Mumbai,Seawoods,Drainage,16,184315,Cloudy,2026-04-02 18:46:50,14,Low
MMR-19199,Mumbai,Dadar,Roads,75,519958,Sunny,2026-04-02 18:48:01,46,High
MMR-10972,Mumbai,Kandivali,Roads,68,578328,Rainy,2026-04-02 18:50:03,62,High
MMR-15123,Mumbai,Thane,Drainage,70,718525,Rainy,2026-04-02 18:53:15,85,High
MMR-9671,Mumbai,Parel,Water,59,298428,Cloudy,2026-04-02 18:53:37,169,Medium
MMR-4588,Mumbai,CST,Drainage,9,138363,Rainy,2026-04-02 18:58:33,11,High
MMR-9726,Navi Mumbai,Nerul,Garbage,15,271505,Cloudy,2026-04-02 19:00:56,78,Low
MMR-11549,Mumbai,Malad,Garbage,40,584025,Rainy,2026-04-02 19:02:23,42,Medium
MMR-12205,Navi Mumbai,Panvel,Garbage,43,421760,Rainy,2026-04-02 19:08:24,60,High
MMR-6698,Mumbai,Vikhroli,Drainage,22,315288,Sunny,2026-04-02 19:09:10,21,Low
MMR-1255,Mumbai,Wadala,Water,18,268176,Cloudy,2026-04-02 19:10:17,114,Low
MMR-16811,Navi Mumbai,Ghansoli,Garbage,12,193015,Sunny,2026-04-02 19:14:26,187,Low
MMR-4213,Mumbai,Churchgate,Garbage,35,114655,Sunny,2026-04-02 19:14:55,23,Low
MMR-4593,Mumbai,CST,Drainage,45,121434,Rainy,2026-04-02 19:15:11,74,Medium
MMR-13547,Navi Mumbai,Ghansoli,Drainage,99,184380,Cloudy,2026-04-02 19:15:38,61,Medium
MMR-10881,Mumbai,Kurla,Water,16,455405,Sunny,2026-04-02 19:16:47,23,Low
MMR-3941,Mumbai,Versova,Drainage,16,170047,Cloudy,2026-04-02 19:22:36,150,Medium
MMR-14137,Mumbai,Kandivali,Garbage,94,663176,Cloudy,2026-04-02 19:22:44,65,Low
MMR-10809,Mumbai,Chembur,Drainage,62,398100,Sunny,2026-04-02 19:24:35,127,High
MMR-15026,Mumbai,Juhu,Drainage,22,184717,Cloudy,2026-04-02 19:25:11,118,High
MMR-8857,Mumbai,Matunga,Roads,14,276579,Rainy,2026-04-02 19:29:24,43,Medium
MMR-12655,Mumbai,Colaba,Drainage,32,173130,Cloudy,2026-04-02 19:30:16,58,High
MMR-15458,Navi Mumbai,Turbhe,Water,3,170184,Sunny,2026-04-02 19:31:14,4,Medium
MMR-10889,Navi Mumbai,Kalamboli,Drainage,10,199797,Sunny,2026-04-02 19:34:53,91,Low
MMR-6251,Mumbai,Lower Parel,Roads,16,215562,Sunny,2026-04-02 19:35:53,107,High
MMR-15660,Navi Mumbai,Vashi,Garbage,19,300027,Sunny,2026-04-02 19:35:56,29,Low
MMR-20765,Navi Mumbai,Vashi,Garbage,30,328851,Cloudy,2026-04-02 19:36:05,27,Medium
MMR-18324,Mumbai,Worli,Roads,14,213365,Cloudy,2026-04-02 19:37:18,10,High
MMR-16971,Mumbai,Borivali,Water,47,629757,Rainy,2026-04-02 19:38:49,49,Medium
MMR-9995,Mumbai,Bandra,Water,1,334000,Rainy,2026-04-02 19:39:34,1,Medium
MMR-4762,Navi Mumbai,Airoli,Garbage,49,225841,Rainy,2026-04-02 19:42:03,39,High
MMR-1756,Mumbai,Vikhroli,Garbage,64,287191,Sunny,2026-04-02 19:42:16,100,Medium
MMR-14032,Navi Mumbai,Belapur,Drainage,78,246451,Cloudy,2026-04-02 19:42:38,91,High
MMR-14129,Navi Mumbai,Ulwe,Roads,41,139329,Sunny,2026-04-02 19:43:07,43,High
MMR-2292,Mumbai,CST,Roads,1,130969,Rainy,2026-04-02 19:45:10,128,Low
MMR-20376,Mumbai,Parel,Water,34,305767,Sunny,2026-04-02 19:46:34,25,High
MMR-1649,Navi Mumbai,Ghansoli,Water,88,209380,Cloudy,2026-04-02 19:48:29,20,High
MMR-18193,Mumbai,Lower Parel,Garbage,22,208253,Cloudy,2026-04-02 19:52:14,17,Medium
MMR-4800,Navi Mumbai,Taloja,Roads,22,188125,Sunny,2026-04-02 19:55:01,91,Medium
MMR-4966,Mumbai,Matunga,Roads,26,280719,Rainy,2026-04-02 19:56:26,41,High
MMR-8313,Navi Mumbai,Juinagar,Garbage,11,152697,Rainy,2026-04-02 20:00:41,16,Low
MMR-11454,Mumbai,Parel,Drainage,13,291379,Rainy,2026-04-02 20:01:00,105,Low
MMR-1049,Mumbai,Dadar,Garbage,55,515761,Sunny,2026-04-02 20:03:12,80,High
MMR-11953,Navi Mumbai,Ulwe,Drainage,6,142245,Sunny,2026-04-02 20:07:09,4,High
MMR-8094,Mumbai,Bhayander,Water,61,515552,Sunny,2026-04-02 20:14:58,156,Medium
MMR-10404,Mumbai,Vikhroli,Garbage,34,303189,Sunny,2026-04-02 20:17:31,55,Low
MMR-14345,Navi Mumbai,Dronagiri,Roads,29,108370,Sunny,2026-04-02 20:18:28,111,Low
MMR-17933,Navi Mumbai,Turbhe,Roads,16,181347,Sunny,2026-04-02 20:18:33,8,High
MMR-5319,Mumbai,Thane,Water,41,668213,Cloudy,2026-04-02 20:18:54,50,High
MMR-6182,Navi Mumbai,Dronagiri,Water,80,118446,Rainy,2026-04-02 20:19:46,82,Low
MMR-6077,Mumbai,Goregaon,Garbage,35,491231,Sunny,2026-04-02 20:21:05,176,Low
MMR-2474,Mumbai,Ghatkopar,Roads,38,487885,Sunny,2026-04-02 20:22:46,20,High
MMR-6007,Mumbai,Jogeshwari,Drainage,32,399931,Rainy,2026-04-02 20:24:17,53,High
MMR-15174,Mumbai,Parel,Drainage,23,296548,Sunny,2026-04-02 20:25:01,15,Low
MMR-1230,Navi Mumbai,Ulwe,Garbage,10,136122,Cloudy,2026-04-02 20:26:51,15,Low
MMR-2480,Navi Mumbai,Seawoods,Drainage,10,184372,Cloudy,2026-04-02 20:28:54,171,Low
MMR-1321,Navi Mumbai,Turbhe,Roads,51,165918,Sunny,2026-04-02 20:31:08,76,Medium
MMR-19163,Navi Mumbai,Turbhe,Garbage,10,184874,Sunny,2026-04-02 20:32:33,76,High
MMR-20408,Navi Mumbai,Roadpali,Water,3,127503,Sunny,2026-04-02 20:36:57,45,Low
MMR-11733,Mumbai,Matunga,Drainage,63,269244,Rainy,2026-04-02 20:37:40,20,High
MMR-4783,Navi Mumbai,Taloja,Drainage,90,188535,Cloudy,2026-04-02 20:40:20,75,Medium
MMR-19688,Mumbai,Andheri,Garbage,1,784873,Rainy,2026-04-02 20:41:06,168,Low
MMR-1136,Mumbai,Malad,Water,38,532522,Sunny,2026-04-02 20:43:22,85,Low
MMR-10287,Mumbai,Jogeshwari,Drainage,93,413912,Rainy,2026-04-02 20:45:54,94,High
MMR-14811,Mumbai,Dadar,Garbage,37,528974,Rainy,2026-04-02 20:52:40,92,Medium
MMR-19232,Mumbai,Matunga,Water,25,257114,Cloudy,2026-04-02 20:52:41,16,High
MMR-5267,Mumbai,Thane,Roads,65,674124,Cloudy,2026-04-02 20:52:54,110,High
MMR-10319,Navi Mumbai,Taloja,Garbage,11,161414,Rainy,2026-04-02 20:53:04,13,Low
MMR-9868,Mumbai,Hiranandani,Roads,22,156591,Sunny,2026-04-02 20:54:40,25,Low
MMR-10684,Navi Mumbai,Juinagar,Garbage,10,164622,Cloudy,2026-04-02 20:55:07,191,High
MMR-9408,Mumbai,Borivali,Water,40,602481,Rainy,2026-04-02 21:01:55,20,Low
MMR-9290,Navi Mumbai,Nerul,Drainage,12,274113,Sunny,2026-04-02 21:06:25,19,High
MMR-11038,Mumbai,Goregaon,Roads,64,466996,Sunny,2026-04-02 21:10:10,99,Low
MMR-9638,Mumbai,Santacruz,Garbage,71,284052,Rainy,2026-04-02 21:11:29,68,Medium
