Complaint_ID,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MUM-8929,Mulund,Roads,58,373516,Cloudy,2026-03-29 17:43:19,47,Low
MUM-7584,Colaba,Water,7,178751,Sunny,2026-03-29 17:44:02,166,Medium
MUM-8309,Kurla,Drainage,31,418558,Sunny,2026-03-29 17:52:34,186,Medium
MUM-5801,Lower Parel,Garbage,96,204279,Sunny,2026-03-29 17:53:28,140,Low
MUM-2633,CST,Drainage,84,132967,Rainy,2026-03-29 18:05:39,64,Medium
MUM-9755,Hiranandani,Drainage,10,160096,Cloudy,2026-03-29 18:07:32,5,Low
MUM-7615,Dharavi,Garbage,54,713472,Sunny,2026-03-29 18:10:34,38,Medium
MUM-5772,Goregaon,Garbage,60,473931,Sunny,2026-03-29 18:12:04,95,Medium
MUM-9039,Kurla,Garbage,37,431493,Cloudy,2026-03-29 18:19:38,51,Medium
MUM-10329,Kandivali,Drainage,64,606397,Sunny,2026-03-29 18:24:52,90,High
MUM-4222,Thane,Water,32,720780,Rainy,2026-03-29 18:26:11,30,Low
MUM-5599,CST,Water,12,128004,Cloudy,2026-03-29 18:27:56,18,Medium
MUM-1463,CST,Drainage,39,132966,Sunny,2026-03-29 18:34:37,39,High
MUM-8410,Goregaon,Roads,50,466684,Sunny,2026-03-29 18:40:48,105,Medium
MUM-5713,CST,Roads,11,133444,Sunny,2026-03-29 18:44:24,15,Medium
MUM-4655,Ghatkopar,Garbage,30,461886,Sunny,2026-03-29 18:45:51,34,Medium
MUM-4493,Dadar,Water,53,503475,Sunny,2026-03-29 18:54:20,92,Medium
MUM-8450,Worli,Garbage,20,234863,Rainy,2026-03-29 18:56:45,25,Low
MUM-4522,Fort,Water,72,150454,Sunny,2026-03-29 18:58:03,143,Medium
MUM-9508,Colaba,Garbage,16,179795,Rainy,2026-03-29 19:01:17,26,Low
MUM-9023,Churchgate,Water,6,118533,Cloudy,2026-03-29 19:03:27,3,Low
MUM-3848,Kurla,Garbage,93,440406,Rainy,2026-03-29 19:06:22,139,High
MUM-3721,Churchgate,Roads,12,123286,Sunny,2026-03-29 19:16:19,13,Low
MUM-5898,Chembur,Drainage,27,390286,Sunny,2026-03-29 19:19:15,31,High
MUM-7560,Vile Parle,Garbage,63,330735,Rainy,2026-03-29 19:20:15,107,Medium
MUM-4960,Powai,Roads,25,302038,Rainy,2026-03-29 19:20:19,25,Medium
MUM-1635,Sion,Water,21,335348,Rainy,2026-03-29 19:21:57,28,Medium
MUM-1028,Fort,Garbage,7,147657,Sunny,2026-03-29 19:23:19,6,High
MUM-10779,Juhu,Roads,25,199630,Cloudy,2026-03-29 19:31:35,23,Low
MUM-4607,Colaba,Drainage,22,184567,Rainy,2026-03-29 19:33:34,36,Low
MUM-3601,Wadala,Roads,18,275814,Sunny,2026-03-29 19:35:47,26,Medium
MUM-1410,Worli,Roads,10,226955,Sunny,2026-03-29 19:41:24,15,Medium
MUM-3699,Thane,Garbage,50,698352,Rainy,2026-03-29 19:59:05,38,Medium
MUM-3872,Mulund,Garbage,90,376837,Rainy,2026-03-29 20:00:26,63,Medium
MUM-4936,Hiranandani,Drainage,7,157085,Cloudy,2026-03-29 20:02:57,3,High
MUM-5082,Malad,Garbage,17,555631,Cloudy,2026-03-29 20:05:06,86,Low
MUM-8332,Andheri,Garbage,100,851634,Sunny,2026-03-29 20:06:43,62,Medium
MUM-8837,Hiranandani,Roads,9,155367,Rainy,2026-03-29 20:08:08,12,Low
MUM-2706,Borivali,Water,41,593387,Cloudy,2026-03-29 20:15:06,31,Low
MUM-9337,Kurla,Drainage,79,437797,Rainy,2026-03-29 20:15:07,72,Low
MUM-1927,Bandra,Drainage,31,327996,Rainy,2026-03-29 20:15:34,23,Low
MUM-5860,Malad,Drainage,47,556919,Sunny,2026-03-29 20:18:08,75,Medium
MUM-6981,Mulund,Drainage,30,369138,Sunny,2026-03-29 20:19:23,53,Low
MUM-7454,Colaba,Roads,12,183728,Sunny,2026-03-29 20:41:28,10,Low
MUM-4883,Andheri,Water,64,867911,Rainy,2026-03-29 20:52:57,112,High
MUM-7301,Ghatkopar,Roads,40,468353,Sunny,2026-03-29 20:53:25,33,High
MUM-8825,Santacruz,Water,10,302436,Cloudy,2026-03-29 21:01:29,171,Low
MUM-7588,Vikhroli,Drainage,50,313282,Rainy,2026-03-29 21:05:24,84,High
MUM-5920,Goregaon,Water,33,476749,Rainy,2026-03-29 21:05:59,50,Medium
MUM-4479,Borivali,Water,30,590737,Cloudy,2026-03-29 21:06:47,29,Medium
MUM-5480,Chembur,Garbage,72,397861,Rainy,2026-03-29 21:09:03,100,Medium
MUM-9218,Matunga,Garbage,14,253489,Cloudy,2026-03-29 21:12:45,12,Low
MUM-8680,Dharavi,Garbage,24,720491,Sunny,2026-03-29 21:16:11,37,Medium
MUM-6529,Versova,Roads,25,170941,Sunny,2026-03-29 21:20:49,37,Low
MUM-10511,Churchgate,Water,13,122149,Rainy,2026-03-29 21:24:01,15,Low
MUM-7121,Wadala,Drainage,14,287628,Sunny,2026-03-29 21:24:33,17,High
MUM-6304,Kandivali,Water,9,602252,Sunny,2026-03-29 21:29:01,5,Low
MUM-1390,Ghatkopar,Water,45,470428,Cloudy,2026-03-29 21:31:47,52,Medium
MUM-10340,Malad,Garbage,60,545202,Sunny,2026-03-29 21:41:52,51,High
MUM-5838,Bhayander,Water,42,505753,Rainy,2026-03-29 21:44:49,62,Medium
MUM-6091,Santacruz,Water,37,293986,Rainy,2026-03-29 21:46:33,23,Medium
MUM-2621,Kurla,Water,95,431105,Cloudy,2026-03-29 21:50:40,159,High
MUM-10772,Borivali,Water,40,589318,Sunny,2026-03-29 21:51:16,26,Low
MUM-9326,Santacruz,Water,16,286474,Sunny,2026-03-29 21:52:47,18,Medium
MUM-5104,Versova,Drainage,16,174942,Cloudy,2026-03-29 21:56:19,24,Low
MUM-2905,Ghatkopar,Roads,23,455022,Rainy,2026-03-29 22:04:48,19,Low
MUM-10116,Versova,Garbage,19,180119,Rainy,2026-03-29 22:06:25,22,Medium
MUM-1519,Powai,Drainage,36,317256,Rainy,2026-03-29 22:07:15,31,High
MUM-1640,Churchgate,Garbage,14,120412,Sunny,2026-03-29 22:18:33,23,Low
MUM-5496,Parel,Roads,2,283649,Sunny,2026-03-29 22:25:39,3,Low
MUM-1609,Worli,Garbage,16,226169,Sunny,2026-03-29 22:32:52,15,Low
MUM-1870,Parel,Drainage,79,295373,Sunny,2026-03-29 22:38:35,120,Medium
MUM-9598,Chembur,Water,38,396141,Rainy,2026-03-29 22:41:55,22,High
MUM-10217,Versova,Garbage,9,175491,Sunny,2026-03-29 22:43:24,10,Low
MUM-4405,Kandivali,Garbage,20,613610,Cloudy,2026-03-29 22:43:44,116,Medium
MUM-3744,Wadala,Water,23,286539,Rainy,2026-03-29 22:47:47,15,High
MUM-8500,Chembur,Water,35,379479,Sunny,2026-03-29 23:02:44,35,Medium
MUM-1259,Santacruz,Drainage,5,290553,Sunny,2026-03-29 23:07:17,7,Low
MUM-7710,Juhu,Water,6,200552,Sunny,2026-03-29 23:15:32,6,Low
MUM-9672,Thane,Water,88,699976,Cloudy,2026-03-29 23:22:21,174,High
MUM-4963,Versova,Roads,11,176993,Cloudy,2026-03-29 23:23:01,13,Low
MUM-1751,Worli,Garbage,39,235939,Cloudy,2026-03-29 23:24:43,56,High
MUM-8396,Powai,Drainage,50,312697,Rainy,2026-03-29 23:43:39,43,Medium
MUM-3414,Thane,Garbage,42,723793,Cloudy,2026-03-29 23:48:50,43,High
MUM-3418,Dharavi,Garbage,57,712274,Sunny,2026-03-29 23:48:53,184,Low
MUM-4857,Bandra,Garbage,20,315364,Sunny,2026-03-29 23:51:29,35,Low
MUM-2544,Bandra,Garbage,19,314380,Cloudy,2026-03-29 23:51:40,19,Low
MUM-9894,Matunga,Roads,35,264090,Cloudy,2026-03-29 23:54:22,54,Low
MUM-6542,Lower Parel,Water,22,210481,Rainy,2026-03-29 23:54:51,20,Medium
MUM-7418,Matunga,Garbage,22,263384,Cloudy,2026-03-30 00:07:35,17,Low
MUM-3524,Sion,Drainage,49,342742,Rainy,2026-03-30 00:11:24,81,High
MUM-10881,Fort,Roads,97,148290,Sunny,2026-03-30 00:17:15,3,Medium
MUM-9735,Sion,Garbage,7,331522,Rainy,2026-03-30 00:21:00,7,Medium
MUM-10545,CST,Drainage,33,127725,Rainy,2026-03-30 00:23:04,25,Medium
MUM-4911,Churchgate,Water,51,120041,Rainy,2026-03-30 00:23:19,44,Medium
MUM-7656,Dadar,Roads,42,491325,Rainy,2026-03-30 00:28:39,55,High
MUM-2312,Versova,Garbage,16,174442,Sunny,2026-03-30 00:29:33,23,Low
MUM-3600,Bhayander,Drainage,11,512585,Sunny,2026-03-30 00:35:38,10,Low
MUM-2742,Borivali,Garbage,32,595823,Cloudy,2026-03-30 00:37:23,32,High
MUM-6130,Sion,Drainage,24,332534,Sunny,2026-03-30 00:45:09,25,Low
MUM-6896,Goregaon,Garbage,53,493882,Rainy,2026-03-30 00:54:09,28,Low
MUM-2233,Churchgate,Drainage,13,123068,Cloudy,2026-03-30 00:54:24,15,High
MUM-10613,Versova,Water,20,178606,Rainy,2026-03-30 01:06:32,23,Low
MUM-6196,Bhayander,Garbage,53,521013,Rainy,2026-03-30 01:11:10,93,Medium
MUM-8389,CST,Garbage,23,129475,Rainy,2026-03-30 01:13:05,18,High
MUM-10522,Vikhroli,Water,28,315596,Sunny,2026-03-30 01:13:56,23,Low
MUM-7290,CST,Drainage,10,130411,Cloudy,2026-03-30 01:14:28,9,Low
MUM-7854,Versova,Garbage,11,171280,Cloudy,2026-03-30 01:27:14,15,High
MUM-5794,Wadala,Roads,17,273193,Sunny,2026-03-30 01:28:30,25,Medium
MUM-10790,Juhu,Roads,17,198632,Cloudy,2026-03-30 01:31:41,21,High
MUM-1744,Borivali,Water,93,605821,Sunny,2026-03-30 01:35:51,58,Low
MUM-2150,Thane,Drainage,70,697433,Cloudy,2026-03-30 01:48:31,65,High
MUM-2204,Kurla,Roads,18,418117,Cloudy,2026-03-30 01:49:07,30,Low
MUM-1657,Andheri,Garbage,84,853702,Cloudy,2026-03-30 01:55:11,85,Medium
MUM-10062,Lower Parel,Drainage,4,206485,Sunny,2026-03-30 01:55:30,6,Medium
MUM-2018,Goregaon,Garbage,24,490466,Rainy,2026-03-30 02:08:15,42,Low
MUM-9170,Andheri,Water,56,835225,Rainy,2026-03-30 02:17:39,31,Medium
MUM-6553,Churchgate,Garbage,16,121284,Sunny,2026-03-30 02:21:43,13,Low
MUM-10808,Dadar,Drainage,100,496500,Rainy,2026-03-30 02:24:25,80,Medium
MUM-5538,Matunga,Roads,17,264197,Rainy,2026-03-30 02:28:20,14,Low
MUM-3468,Chembur,Garbage,67,393593,Rainy,2026-03-30 02:29:46,87,High
MUM-10834,Sion,Water,2,344371,Sunny,2026-03-30 02:34:57,1,Low
MUM-9063,Dharavi,Drainage,63,699302,Rainy,2026-03-30 02:35:41,89,Medium
MUM-7916,Santacruz,Roads,17,295550,Cloudy,2026-03-30 02:40:17,29,Low
MUM-8526,Vile Parle,Water,34,320257,Rainy,2026-03-30 02:47:26,44,Medium
MUM-1836,Dadar,Garbage,57,508925,Sunny,2026-03-30 02:52:13,41,Medium
MUM-4602,Thane,Roads,8,712411,Sunny,2026-03-30 02:52:41,5,Low
MUM-2977,Andheri,Garbage,11,863743,Sunny,2026-03-30 02:55:11,9,Medium
MUM-6805,Kurla,Garbage,32,429787,Cloudy,2026-03-30 02:55:34,26,Medium
MUM-10237,Versova,Roads,49,170521,Rainy,2026-03-30 02:56:13,25,Medium
MUM-1954,Mulund,Water,31,369774,Rainy,2026-03-30 02:59:54,106,Medium
MUM-7117,Vikhroli,Drainage,74,315439,Rainy,2026-03-30 03:00:18,49,High
MUM-1780,Malad,Drainage,61,555340,Sunny,2026-03-30 03:02:00,52,Medium
MUM-8448,Matunga,Roads,18,260807,Sunny,2026-03-30 03:07:59,19,Medium
MUM-5598,Dharavi,Water,43,690198,Rainy,2026-03-30 03:12:41,53,High
MUM-2721,Hiranandani,Drainage,59,164665,Rainy,2026-03-30 03:14:19,75,High
MUM-10375,Wadala,Water,7,287219,Sunny,2026-03-30 03:18:26,6,Medium
MUM-5680,Dadar,Roads,62,495594,Cloudy,2026-03-30 03:19:17,81,Low
MUM-3614,Vile Parle,Roads,98,339603,Sunny,2026-03-30 03:21:13,66,High
MUM-5204,Kandivali,Roads,76,624763,Cloudy,2026-03-30 03:25:36,102,High
MUM-8767,Wadala,Water,13,273066,Sunny,2026-03-30 03:30:26,6,Low
MUM-7000,Ghatkopar,Garbage,40,449060,Cloudy,2026-03-30 03:33:19,44,Medium
MUM-10455,Dharavi,Roads,99,681664,Cloudy,2026-03-30 03:36:06,121,High
MUM-9227,Kandivali,Water,44,618417,Sunny,2026-03-30 04:09:34,38,Low
MUM-3438,Worli,Water,18,236064,Cloudy,2026-03-30 04:12:18,13,Low
MUM-1095,Hiranandani,Water,15,163096,Sunny,2026-03-30 04:13:56,10,High
MUM-2543,Andheri,Water,56,843106,Sunny,2026-03-30 04:14:04,96,Medium
MUM-3572,Jogeshwari,Garbage,78,413569,Rainy,2026-03-30 04:16:44,90,High
MUM-7622,Juhu,Drainage,52,194785,Rainy,2026-03-30 04:23:26,67,Low
MUM-4441,Matunga,Roads,22,262014,Rainy,2026-03-30 04:26:05,15,Low
MUM-3765,CST,Drainage,12,129260,Rainy,2026-03-30 04:30:00,8,Medium
MUM-10122,Vikhroli,Water,32,310749,Sunny,2026-03-30 04:34:41,30,Low
MUM-1653,Andheri,Drainage,100,838540,Sunny,2026-03-30 04:34:44,140,High
MUM-3480,Vile Parle,Garbage,31,337631,Cloudy,2026-03-30 04:46:29,53,Low
MUM-2039,Hiranandani,Garbage,21,157436,Rainy,2026-03-30 04:50:29,24,Low
MUM-5664,Matunga,Garbage,14,255836,Sunny,2026-03-30 04:52:34,23,Low
MUM-4868,Fort,Water,19,148112,Cloudy,2026-03-30 05:02:27,33,Low
MUM-8452,Juhu,Drainage,34,198404,Rainy,2026-03-30 05:02:59,25,Low
MUM-5965,Andheri,Roads,71,841362,Sunny,2026-03-30 05:05:14,105,Medium
MUM-8721,Kurla,Drainage,30,427375,Rainy,2026-03-30 05:06:21,48,High
MUM-9989,Bhayander,Roads,29,509644,Cloudy,2026-03-30 05:15:14,50,Medium
MUM-4279,Churchgate,Garbage,12,119926,Sunny,2026-03-30 05:19:18,16,Low
MUM-2158,Worli,Garbage,17,233907,Sunny,2026-03-30 05:25:59,10,Medium
MUM-5714,Worli,Garbage,6,229323,Cloudy,2026-03-30 05:33:32,7,Low
MUM-5019,Borivali,Drainage,100,616748,Cloudy,2026-03-30 05:39:35,90,Medium
MUM-7563,Kandivali,Water,71,631585,Rainy,2026-03-30 05:44:50,116,Medium
MUM-4125,Bhayander,Water,20,524777,Sunny,2026-03-30 05:46:36,30,Low
MUM-8233,Juhu,Garbage,33,200144,Sunny,2026-03-30 05:53:47,19,Medium
MUM-9663,Sion,Garbage,18,346781,Rainy,2026-03-30 05:57:51,27,Low
MUM-10347,Borivali,Water,32,586451,Sunny,2026-03-30 06:14:26,35,Low
MUM-3273,Versova,Roads,11,177698,Sunny,2026-03-30 06:14:26,10,Medium
MUM-8010,Mulund,Drainage,29,375885,Sunny,2026-03-30 06:43:52,41,Low
MUM-7139,Bhayander,Garbage,45,504946,Sunny,2026-03-30 06:49:53,50,Medium
MUM-7506,Wadala,Drainage,32,280055,Sunny,2026-03-30 06:54:06,20,High
MUM-6606,Vikhroli,Roads,25,315307,Sunny,2026-03-30 07:00:51,40,Medium
MUM-6843,Vikhroli,Water,24,303403,Sunny,2026-03-30 07:02:44,19,Low
MUM-6047,Andheri,Roads,50,837366,Cloudy,2026-03-30 07:06:42,62,Low
MUM-2769,Thane,Water,54,726030,Sunny,2026-03-30 07:17:54,75,Medium
MUM-4031,Bhayander,Drainage,61,522245,Rainy,2026-03-30 07:20:38,90,High
MUM-3558,Powai,Drainage,55,304918,Rainy,2026-03-30 07:28:08,56,High
MUM-2764,Bhayander,Water,34,531353,Sunny,2026-03-30 07:32:38,61,High
MUM-7876,CST,Drainage,13,126715,Rainy,2026-03-30 07:35:56,10,Low
MUM-9687,Churchgate,Garbage,18,117278,Rainy,2026-03-30 07:37:29,29,High
MUM-8077,Dadar,Water,31,486918,Sunny,2026-03-30 07:37:50,97,High
MUM-8356,Parel,Water,15,287707,Sunny,2026-03-30 07:40:59,25,Medium
MUM-10710,Malad,Garbage,41,533958,Rainy,2026-03-30 07:46:22,59,Medium
MUM-10983,Fort,Garbage,19,149988,Rainy,2026-03-30 07:48:21,9,Low
MUM-1570,Colaba,Garbage,5,181530,Sunny,2026-03-30 07:48:37,4,High
MUM-6049,Dadar,Drainage,30,499384,Cloudy,2026-03-30 07:59:45,52,Low
MUM-7665,Jogeshwari,Garbage,89,398451,Sunny,2026-03-30 08:02:19,112,Medium
MUM-3272,Versova,Drainage,11,170754,Cloudy,2026-03-30 08:04:54,11,Medium
MUM-3416,Malad,Roads,74,541324,Sunny,2026-03-30 08:06:39,115,High
MUM-3209,Hiranandani,Garbage,12,156625,Sunny,2026-03-30 08:13:36,7,Low
MUM-1977,Lower Parel,Drainage,14,209062,Cloudy,2026-03-30 08:22:24,151,Medium
MUM-7008,Santacruz,Drainage,25,293146,Rainy,2026-03-30 08:25:04,194,Low
MUM-7099,Versova,Garbage,8,171616,Rainy,2026-03-30 08:25:38,6,Medium
MUM-1817,Colaba,Roads,11,181554,Sunny,2026-03-30 08:28:42,7,Low
MUM-7169,Kurla,Roads,49,442812,Sunny,2026-03-30 08:42:43,51,High
MUM-6721,Bhayander,Roads,44,504622,Rainy,2026-03-30 08:42:54,75,Medium
MUM-10753,Juhu,Garbage,40,203557,Rainy,2026-03-30 08:42:55,55,High
MUM-8091,Churchgate,Garbage,14,120674,Rainy,2026-03-30 08:58:23,8,Medium
MUM-1740,Juhu,Drainage,19,194310,Sunny,2026-03-30 08:58:46,33,Low
MUM-2068,Kandivali,Garbage,83,626554,Sunny,2026-03-30 08:59:55,55,Medium
MUM-6397,CST,Water,15,131580,Cloudy,2026-03-30 09:03:29,9,Medium
MUM-8874,Bhayander,Drainage,12,514475,Cloudy,2026-03-30 09:07:58,6,Medium
MUM-3460,Borivali,Garbage,28,606262,Sunny,2026-03-30 09:08:34,15,Medium
MUM-5510,Chembur,Roads,10,379217,Cloudy,2026-03-30 09:14:54,17,Low
MUM-8787,Chembur,Garbage,58,394074,Rainy,2026-03-30 09:21:19,66,High
MUM-5458,Worli,Water,19,236733,Cloudy,2026-03-30 09:21:53,26,High
MUM-8002,Matunga,Garbage,25,263491,Rainy,2026-03-30 09:22:30,193,Medium
MUM-5877,Matunga,Water,22,255518,Rainy,2026-03-30 09:23:21,33,Low
MUM-6467,Vile Parle,Water,23,331737,Rainy,2026-03-30 09:24:18,18,Medium
MUM-3449,CST,Water,12,126828,Cloudy,2026-03-30 09:26:07,8,Low
MUM-10893,Malad,Water,39,554137,Sunny,2026-03-30 09:32:26,41,Medium
MUM-10401,Kandivali,Water,27,624602,Sunny,2026-03-30 09:32:50,45,Low
MUM-7067,CST,Garbage,12,129800,Cloudy,2026-03-30 09:34:42,19,High
MUM-1216,Fort,Water,86,153346,Cloudy,2026-03-30 09:38:45,60,High
MUM-9319,Churchgate,Drainage,12,119809,Sunny,2026-03-30 09:41:08,10,High
MUM-9008,Lower Parel,Garbage,11,209411,Cloudy,2026-03-30 09:45:41,98,Medium
MUM-10250,Malad,Roads,39,548669,Cloudy,2026-03-30 09:48:39,61,Medium
MUM-7989,Matunga,Roads,23,267617,Cloudy,2026-03-30 09:49:25,38,Low
MUM-2614,Goregaon,Water,35,467533,Sunny,2026-03-30 09:51:12,35,Medium
MUM-9250,Dadar,Water,59,489679,Cloudy,2026-03-30 09:58:19,104,Low
MUM-3295,Fort,Roads,13,148786,Rainy,2026-03-30 10:00:50,15,Low
MUM-4920,Dadar,Water,25,511712,Rainy,2026-03-30 10:02:06,32,Low
MUM-1706,Thane,Water,94,700272,Cloudy,2026-03-30 10:03:09,169,High
MUM-2446,Versova,Garbage,97,175003,Rainy,2026-03-30 10:05:41,126,High
MUM-5445,Hiranandani,Drainage,14,164347,Rainy,2026-03-30 10:11:02,9,Low
MUM-4310,Bandra,Water,27,311690,Cloudy,2026-03-30 10:18:59,14,Low
MUM-5231,Sion,Roads,29,341634,Rainy,2026-03-30 10:20:01,39,High
MUM-8232,Versova,Water,5,176213,Sunny,2026-03-30 10:21:33,4,High
MUM-8664,Andheri,Water,83,844128,Sunny,2026-03-30 10:25:02,72,Medium
MUM-6675,Borivali,Garbage,41,608887,Cloudy,2026-03-30 10:35:51,47,Low
MUM-6206,Versova,Water,86,179819,Sunny,2026-03-30 10:47:51,58,Medium
MUM-1878,Bhayander,Water,35,509651,Cloudy,2026-03-30 10:48:21,34,Low
MUM-5436,CST,Garbage,3,127386,Cloudy,2026-03-30 10:52:05,2,Low
MUM-9867,Bhayander,Roads,52,507693,Rainy,2026-03-30 10:57:42,48,Medium
MUM-8275,Malad,Water,74,554923,Rainy,2026-03-30 10:58:57,39,Low
MUM-3038,Worli,Garbage,13,227120,Cloudy,2026-03-30 10:59:37,7,High
MUM-9785,Fort,Garbage,14,151775,Cloudy,2026-03-30 11:00:53,15,Medium
MUM-5734,Vile Parle,Water,30,323861,Rainy,2026-03-30 11:06:08,48,Low
MUM-1024,Ghatkopar,Roads,32,457721,Cloudy,2026-03-30 11:08:16,16,Medium
MUM-5847,Bhayander,Garbage,38,507408,Cloudy,2026-03-30 11:12:11,49,Medium
MUM-5885,Andheri,Water,79,862591,Cloudy,2026-03-30 11:12:42,45,High
MUM-2697,Powai,Garbage,7,318885,Sunny,2026-03-30 11:14:02,8,Low
MUM-3368,Juhu,Water,8,203343,Rainy,2026-03-30 11:15:46,13,Low
MUM-5500,Dadar,Drainage,10,495269,Cloudy,2026-03-30 11:17:27,7,Medium
MUM-9163,Bandra,Drainage,87,317618,Sunny,2026-03-30 11:19:38,55,High
MUM-10941,Santacruz,Roads,17,294649,Rainy,2026-03-30 11:25:20,15,Low
MUM-7595,Dharavi,Drainage,100,709589,Sunny,2026-03-30 11:27:03,137,High
MUM-10693,Dharavi,Drainage,15,720146,Sunny,2026-03-30 11:33:34,117,High
MUM-4298,Matunga,Drainage,28,253375,Cloudy,2026-03-30 11:36:28,19,Low
MUM-10978,Bhayander,Roads,35,507545,Rainy,2026-03-30 11:37:46,57,High
MUM-9153,Thane,Water,61,697732,Sunny,2026-03-30 11:42:29,54,High
MUM-7608,Andheri,Drainage,54,873845,Sunny,2026-03-30 11:44:01,59,Medium
MUM-10058,Dharavi,Water,85,711664,Cloudy,2026-03-30 11:47:56,67,High
MUM-7978,Thane,Drainage,69,693139,Sunny,2026-03-30 11:49:46,58,Medium
MUM-8974,Matunga,Roads,21,253838,Rainy,2026-03-30 11:51:29,26,Medium
MUM-3387,Vikhroli,Drainage,3,315464,Sunny,2026-03-30 11:53:59,1,Low
MUM-3493,Mulund,Water,27,362680,Rainy,2026-03-30 12:06:21,43,Medium
MUM-2643,Ghatkopar,Drainage,37,448072,Sunny,2026-03-30 12:08:05,54,Medium
MUM-3434,Versova,Roads,72,169866,Rainy,2026-03-30 12:11:19,117,High
MUM-3327,Parel,Drainage,39,292717,Rainy,2026-03-30 12:22:27,22,Medium
MUM-6256,Matunga,Garbage,18,253828,Sunny,2026-03-30 12:25:42,16,Low
MUM-4841,Powai,Roads,12,317812,Sunny,2026-03-30 12:36:25,20,Low
MUM-5187,Mulund,Garbage,39,375376,Sunny,2026-03-30 12:46:26,67,Medium
MUM-6390,Santacruz,Garbage,35,291592,Rainy,2026-03-30 12:46:49,38,High
MUM-7398,Churchgate,Drainage,13,121406,Cloudy,2026-03-30 12:48:35,7,Low
MUM-10342,Jogeshwari,Water,25,400280,Rainy,2026-03-30 12:50:09,43,Low
MUM-6577,Worli,Water,20,224572,Sunny,2026-03-30 12:50:13,20,Low
MUM-6191,Churchgate,Drainage,49,118094,Sunny,2026-03-30 12:53:59,69,Medium
MUM-7942,Wadala,Drainage,19,272160,Sunny,2026-03-30 12:58:42,22,Low
MUM-5449,Thane,Roads,85,708026,Sunny,2026-03-30 12:58:52,120,High
MUM-6543,CST,Garbage,7,126873,Cloudy,2026-03-30 13:07:22,6,Medium
MUM-5753,Kurla,Drainage,23,431048,Cloudy,2026-03-30 13:22:28,18,Low
MUM-1988,Worli,Roads,5,225195,Sunny,2026-03-30 13:23:47,49,Medium
MUM-8428,Mulund,Water,19,373860,Cloudy,2026-03-30 13:25:04,21,Low
MUM-4741,Dadar,Water,62,498021,Rainy,2026-03-30 13:25:29,37,Medium
MUM-2135,Sion,Water,21,331626,Rainy,2026-03-30 13:26:26,25,Low
MUM-9263,Hiranandani,Roads,15,155214,Sunny,2026-03-30 13:26:48,8,Low
MUM-9351,Malad,Garbage,11,534821,Sunny,2026-03-30 13:27:52,13,Medium
MUM-10346,Dadar,Drainage,60,507654,Cloudy,2026-03-30 13:42:00,53,High
MUM-8092,Santacruz,Roads,9,300867,Cloudy,2026-03-30 13:42:08,4,Medium
MUM-10176,Goregaon,Water,34,473653,Sunny,2026-03-30 13:43:48,42,Medium
MUM-7384,Worli,Water,22,233627,Sunny,2026-03-30 13:43:58,29,Low
MUM-7489,Bhayander,Water,72,514190,Sunny,2026-03-30 13:44:59,37,Medium
MUM-3071,Versova,Water,14,177022,Sunny,2026-03-30 13:46:27,15,Low
MUM-3796,Mulund,Drainage,35,371762,Sunny,2026-03-30 13:46:40,33,Medium
MUM-10947,Bhayander,Roads,18,511256,Cloudy,2026-03-30 13:47:14,25,Low
MUM-6951,Matunga,Roads,31,258534,Rainy,2026-03-30 13:48:06,25,Medium
MUM-6367,Mulund,Drainage,83,380476,Sunny,2026-03-30 13:48:37,87,Low
MUM-6349,Juhu,Drainage,11,205745,Sunny,2026-03-30 13:58:41,10,Low
MUM-9846,Bandra,Water,78,325717,Sunny,2026-03-30 14:06:58,118,Medium
MUM-10852,Andheri,Garbage,17,844831,Cloudy,2026-03-30 14:07:09,25,Low
MUM-9628,Fort,Water,11,153037,Sunny,2026-03-30 14:07:21,16,Medium
MUM-5529,Thane,Garbage,8,697006,Sunny,2026-03-30 14:12:17,8,Low
MUM-7329,Malad,Water,61,556879,Rainy,2026-03-30 14:14:57,93,Medium
MUM-3701,Thane,Roads,81,726483,Cloudy,2026-03-30 14:15:33,144,Medium
MUM-4438,Andheri,Garbage,3,831882,Rainy,2026-03-30 14:17:42,4,Low
MUM-5055,Kurla,Drainage,41,434287,Cloudy,2026-03-30 14:18:56,57,Low
MUM-2731,CST,Drainage,9,128214,Sunny,2026-03-30 14:23:07,7,Low
MUM-6815,Fort,Drainage,15,149933,Rainy,2026-03-30 14:23:27,11,Medium
MUM-9612,Dadar,Drainage,22,496431,Cloudy,2026-03-30 14:25:40,25,Low
MUM-1426,Mulund,Garbage,59,368744,Cloudy,2026-03-30 14:26:24,75,High
MUM-9813,Chembur,Water,86,380716,Cloudy,2026-03-30 14:27:16,192,Medium
MUM-5591,Andheri,Roads,81,851562,Sunny,2026-03-30 14:33:18,89,Low
MUM-6213,Vile Parle,Roads,17,336451,Sunny,2026-03-30 14:36:06,12,Medium
MUM-7120,Dadar,Roads,44,503672,Sunny,2026-03-30 14:39:27,58,Medium
MUM-5728,Wadala,Roads,15,282142,Rainy,2026-03-30 14:42:39,16,Low
MUM-4080,Bandra,Garbage,33,311937,Sunny,2026-03-30 14:48:10,40,Low
MUM-5525,Thane,Water,46,715045,Sunny,2026-03-30 14:50:42,46,High
